source,track,domain,system_id,rag_method,embedding_model,generator_model,judge_model,questions,pass_rate,answer_correctness,evidence_recall,context_precision,citation_validity,no_answer_hallucination_rate,calculation_pass_rate,readiness_score,status,status_ko,blocking_issues,guidance,guidance_ko
benchmark,end-to-end,finance,dense-vector,dense-vector,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,19,0.8947368421052632,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.0,0.6666666666666667,0.8918421052631579,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,150,0.3666666666666667,0.36666666666666664,0.4,0.11,0.36666666666666664,0.0,0.13432835820895528,0.3927325870646766,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,reasoning-oss-llm,exact-match-gold,150,0.3666666666666667,0.36666666666666664,0.4,0.11,0.36666666666666664,0.0,0.13432835820895528,0.3927325870646766,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid,hybrid,finance-e5-proxy,extractive-strict,exact-match-gold,150,0.3533333333333334,0.35333333333333333,0.43222222222222223,0.12333333333333334,0.35333333333333333,0.0,0.13432835820895528,0.3922131426202322,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid,hybrid,e5-large-v2-proxy,extractive-strict,exact-match-gold,150,0.3533333333333334,0.35333333333333333,0.44555555555555554,0.12666666666666668,0.35333333333333333,0.0,0.10447761194029848,0.39056886401326696,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid,hybrid,bge-m3-proxy,balanced-oss-llm,exact-match-gold,150,0.33999999999999997,0.34,0.45555555555555555,0.13,0.34,0.0,0.11940298507462688,0.38756600331674956,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid,hybrid,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,150,0.33999999999999997,0.34,0.44555555555555554,0.12666666666666668,0.34,0.0,0.11940298507462688,0.3854410033167495,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid,hybrid,finance-e5-proxy,balanced-oss-llm,exact-match-gold,150,0.33333333333333337,0.3333333333333333,0.43222222222222223,0.12333333333333334,0.3333333333333333,0.0,0.13432835820895528,0.38116314262023215,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,bm25,bm25,none,extractive-strict,exact-match-gold,150,0.33999999999999997,0.34,0.41888888888888887,0.11666666666666667,0.34,0.0,0.07462686567164178,0.3730579187396351,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,finance-e5-proxy,extractive-strict,exact-match-gold,150,0.33333333333333337,0.3333333333333333,0.4033333333333333,0.11166666666666666,0.3333333333333333,0.0,0.08955223880597019,0.36830783582089555,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,bm25,bm25,none,balanced-oss-llm,exact-match-gold,150,0.32666666666666666,0.32666666666666666,0.41888888888888887,0.11666666666666667,0.32666666666666666,0.0,0.08955223880597019,0.36793005804311774,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,bge-m3-proxy,extractive-strict,exact-match-gold,150,0.33333333333333337,0.3333333333333333,0.4,0.11,0.3333333333333333,0.0,0.08955223880597019,0.3675995024875623,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,extractive-strict,exact-match-gold,150,0.33333333333333337,0.3333333333333333,0.4,0.11,0.3333333333333333,0.0,0.08955223880597019,0.3675995024875623,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,bge-m3-proxy,extractive-strict,exact-match-gold,150,0.31333333333333335,0.31333333333333335,0.42444444444444446,0.12666666666666668,0.31333333333333335,0.0,0.10447761194029848,0.36398275290215587,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,bge-m3-proxy,balanced-oss-llm,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.42444444444444446,0.12666666666666668,0.30666666666666664,0.0,0.11940298507462688,0.36253822553897175,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.4177777777777778,0.125,0.30666666666666664,0.0,0.11940298507462688,0.3611215588723052,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,bge-m3-proxy,extractive-strict,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.41444444444444445,0.125,0.30666666666666664,0.0,0.11940298507462688,0.3604132255389718,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,e5-large-v2-proxy,extractive-strict,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.41444444444444445,0.125,0.30666666666666664,0.0,0.11940298507462688,0.3604132255389718,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,finance-e5-proxy,balanced-oss-llm,exact-match-gold,150,0.31333333333333335,0.31333333333333335,0.4033333333333333,0.11166666666666666,0.31333333333333335,0.0,0.10447761194029848,0.3594966417910448,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,bge-m3-proxy,balanced-oss-llm,exact-match-gold,150,0.30000000000000004,0.3,0.41444444444444445,0.125,0.3,0.0,0.13432835820895528,0.35896869817578775,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,150,0.30000000000000004,0.3,0.41444444444444445,0.125,0.3,0.0,0.13432835820895528,0.35896869817578775,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,e5-large-v2-proxy,extractive-strict,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.4177777777777778,0.125,0.30666666666666664,0.0,0.10447761194029848,0.3588827529021559,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,finance-e5-proxy,extractive-strict,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.4177777777777778,0.12333333333333334,0.30666666666666664,0.0,0.10447761194029848,0.3588827529021559,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,finance-e5-proxy,balanced-oss-llm,exact-match-gold,150,0.30000000000000004,0.3,0.4111111111111111,0.12333333333333334,0.3,0.0,0.13432835820895528,0.3582603648424544,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,dense-vector,dense-vector,finance-e5-proxy,balanced-oss-llm,exact-match-gold,150,0.30000000000000004,0.3,0.4177777777777778,0.12333333333333334,0.3,0.0,0.10447761194029848,0.3551994195688226,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,parent-child,parent-child,none,reasoning-oss-llm,exact-match-gold,150,0.31999999999999995,0.32,0.3433333333333333,0.1,0.32,0.0,0.13432835820895528,0.35490758706467657,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,pageindex-oss,pageindex-oss,finance-e5-proxy,extractive-strict,exact-match-gold,150,0.30000000000000004,0.3,0.4111111111111111,0.12333333333333334,0.3,0.0,0.10447761194029848,0.3537827529021559,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,bge-m3-proxy,balanced-oss-llm,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.4,0.11,0.30666666666666664,0.0,0.08955223880597019,0.35286616915422886,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,150,0.30666666666666664,0.30666666666666664,0.4,0.11,0.30666666666666664,0.0,0.08955223880597019,0.35286616915422886,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,parent-child,parent-child,none,balanced-oss-llm,exact-match-gold,150,0.29333333333333333,0.29333333333333333,0.3433333333333333,0.1,0.29333333333333333,0.0,0.13432835820895528,0.34017425373134325,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,financebench-open-source,parent-child,parent-child,none,extractive-strict,exact-match-gold,150,0.29333333333333333,0.29333333333333333,0.3433333333333333,0.1,0.29333333333333333,0.0,0.08955223880597019,0.3334578358208955,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, financebench_calculation first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, FinanceBench 계산/표 질의를 개선해야 합니다."
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,bge-m3-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.945,0.2625,0.85,0.0,1.0,0.88875,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,e5-large-v2-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.945,0.2625,0.85,0.0,1.0,0.88875,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,finance-e5-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.945,0.2625,0.85,0.0,1.0,0.88875,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,bge-m3-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,e5-large-v2-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,finance-e5-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,bge-m3-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,finance-e5-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,bge-m3-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,finance-e5-proxy,extractive-strict,exact-match-gold,20,0.85,0.85,0.935,0.4125,0.85,0.0,1.0,0.8862499999999999,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,e5-large-v2-proxy,extractive-strict,exact-match-gold,20,0.8,0.8,0.91,0.4,0.8,0.0,1.0,0.8475,not_ready,운영 전 개선 필요,citation_validity,Do not use as production default yet; improve citation_validity first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 인용 정확도를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,bge-m3-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,e5-large-v2-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,finance-e5-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,pageindex-oss,pageindex-oss,finance-e5-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.895,0.2625,0.9,0.5,1.0,0.83375,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,bge-m3-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,e5-large-v2-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,finance-e5-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,dense-vector,dense-vector,finance-e5-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
