eval_id,track,domain,category,question_id,system_id,rag_method,embedding_model,generator_model,judge_model,success,score,latency_ms,estimated_cost,answer_correctness,evidence_recall,context_precision,citation_validity,abstention_correctness,failure_type,failed_assertions
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00438,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.0016712,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00438,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,94.0,0.00177534,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00438,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.00167126,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00591,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,87.0,0.00149219,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00591,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,87.0,0.00139887,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00591,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,83.0,0.00132391,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01319,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,82.0,0.0012294699999999999,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01319,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,82.0,0.0010944400000000001,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01319,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,82.0,0.00125692,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00540,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,89.0,0.00161739,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00540,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,91.0,0.00161802,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00540,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.9166666666666666,80.0,0.00113978,1.0,1.0,0.5,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_10420,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,91.0,0.0017399100000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_10420,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.2916666666666667,87.0,0.00134652,0.0,0.5,0.25,0.0,0.0,context_bloat,"answer_correctness,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_10420,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.9166666666666666,84.0,0.00136516,1.0,1.0,0.5,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_06655,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.00166813,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_06655,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,93.0,0.00169716,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_06655,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,80.0,0.0011305199999999999,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_08135,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,85.0,0.00138104,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_08135,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,87.0,0.00135988,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_08135,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,84.0,0.00133868,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_08286,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,72.0,0.00069069,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_08286,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,73.0,0.0005965,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_08286,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,72.0,0.00068954,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_03882,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,77.0,0.0010043300000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_03882,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,80.0,0.00112804,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,table_numeric,financebench_id_03882,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,82.0,0.0011286500000000001,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01935,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00151525,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01935,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,90.0,0.0015928,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01935,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,84.0,0.00136776,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00799,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,88.0,0.00157818,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00799,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,91.0,0.00157883,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00799,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,92.0,0.0018068300000000002,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01079,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,77.0,0.00097728,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01079,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00152891,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01079,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,90.0,0.0015504199999999998,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01148,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,77.0,0.00097388,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01148,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00154249,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01148,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,81.0,0.00105206,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00684,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,91.0,0.00174008,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00684,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,85.0,0.00138678,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00684,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,94.0,0.00174062,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01936,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,78.0,0.00101212,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01936,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,80.0,0.00101241,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01936,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,77.0,0.00095649,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01928,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,78.0,0.0010194499999999999,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01928,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,82.0,0.00109581,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01928,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,79.0,0.00107125,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01930,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,77.0,0.00094981,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01930,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,86.0,0.00134289,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01930,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,78.0,0.00105345,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_03069,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,94.0,0.00189994,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_03069,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,84.0,0.00136182,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_03069,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,87.0,0.00138806,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00222,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.00166055,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00222,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,86.0,0.0014814300000000002,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00222,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,91.0,0.00160511,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00995,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,88.0,0.00157555,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00995,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,90.0,0.00157578,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00995,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00156018,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01198,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,85.0,0.00138208,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01198,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00138226,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01198,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,84.0,0.0013829,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00917,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,88.0,0.0015751299999999999,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00917,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,90.0,0.00157569,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00917,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,86.0,0.00146657,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01279,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,77.0,0.00095897,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01279,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,88.0,0.0015765500000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01279,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,77.0,0.00080703,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00563,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,86.0,0.00143731,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00563,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,86.0,0.00149762,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00563,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,84.0,0.0012220199999999999,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00757,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,88.0,0.00153815,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00757,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,88.0,0.0014206800000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_00757,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,83.0,0.00132668,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00476,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,True,0.875,85.0,0.00139919,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00476,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,87.0,0.00139953,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_00476,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,True,0.875,84.0,0.00139177,1.0,1.0,0.25,1.0,0.0,,
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01028,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.00165177,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01028,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,86.0,0.0013507200000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,direct_lookup,financebench_id_01028,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,80.0,0.0011492,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00723,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.0016712,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00723,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,92.0,0.00179334,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00723,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,92.0,0.00167174,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00720,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.00168406,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00720,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,86.0,0.0014545600000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_00720,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,90.0,0.0015608800000000002,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01351,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,79.0,0.0010480700000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01351,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,81.0,0.00104834,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,calculation,financebench_id_01351,pageindex-oss,pageindex-oss,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,76.0,0.00094482,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01964,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,85.0,0.00137513,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
eval-wF9-2026-05-08T11:38:13,end-to-end,financebench-open-source,section_navigation,financebench_id_01964,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,False,0.16666666666666666,75.0,0.0007011200000000001,0.0,0.0,0.0,0.0,0.0,retrieval_miss,"answer_correctness,evidence_recall,context_precision,citation_validity,failure_free"
